open,close,high,low,volume,price_change,price_limit,volume_change,volume_limit,amplitude,difference,time
364.3245,362.5918,364.3899,358.1773,84560,1.799,0.004986241,-25227,-0.229781304,0.017219301,-0.004802479,2021/1/29 17:10
361.65,352.891,362,351.88,124563,-9.7008,-0.026754052,40003,0.473072375,0.027910173,-0.024156641,2021/1/29 17:11
352.299,356.4561,358.9899,351.13,73573,3.5651,0.010102553,-50990,-0.409351091,0.022272883,0.011780125,2021/1/29 17:12
356.675,357,358.5,355.58,47199,0.5439,0.001525854,-26374,-0.358473897,0.008191752,0.000911753,2021/1/29 17:13
357,359.89,363,355,120467,2.89,0.008095238,73268,1.552321024,0.022408964,0.008095238,2021/1/29 17:14
359,356.43,359.9999,352.01,101821,-3.46,-0.009614049,-18646,-0.154780977,0.02220095,-0.007141071,2021/1/29 17:15
355.2217,357.5316,358.22,355,49150,1.1016,0.003090649,-52671,-0.517290146,0.009034032,0.006480655,2021/1/29 17:16
356.82,344.0001,357.3875,335.32,223855,-13.5315,-0.037847004,174705,3.554526958,0.061721817,-0.035856691,2021/1/29 17:17
346.98,346.5728,348.21,345.0001,62002,2.5727,0.007478777,-161853,-0.723026066,0.009331102,-0.001183721,2021/1/29 17:18
347.0454,350.01,351.8699,346.58,70351,3.4372,0.009917685,8349,0.134656947,0.01526346,0.008554047,2021/1/29 17:19
350,341.0001,350.0928,340.99,79543,-9.0099,-0.025741836,9192,0.130659124,0.026007257,-0.025713265,2021/1/29 17:20
341.0001,340.42,343.127,333.3301,137383,-0.5801,-0.001701173,57840,0.727153866,0.028729904,-0.001701173,2021/1/29 17:21
340.3721,346,346.5,340.0001,49342,5.58,0.016391516,-88041,-0.640843481,0.019093767,0.016532225,2021/1/29 17:22
345.0001,344.75,348.32,344.01,61708,-1.25,-0.003612717,12366,0.250618135,0.012456647,-0.000722832,2021/1/29 17:23
345.1699,347.2814,348,345,33437,2.5314,0.007342712,-28271,-0.45814157,0.008701958,0.006124728,2021/1/29 17:24
345.81,343.045,346.2399,342.0001,62118,-4.2364,-0.012198753,28681,0.857762359,0.012208543,-0.007961843,2021/1/29 17:25
343.9899,346.1578,348,342.5001,52000,3.1128,0.009074028,-10118,-0.162883544,0.01603259,0.006319579,2021/1/29 17:26
347.8999,348.9,349.11,346,43751,2.7422,0.007921821,-8249,-0.158634615,0.008984342,0.002889145,2021/1/29 17:27
347.13,347.98,349.9899,346.5901,44903,-0.92,-0.002636859,1152,0.026330827,0.009744339,0.002436228,2021/1/29 17:28
347.4105,349,349,347.35,38352,1.02,0.002931203,-6551,-0.145892257,0.004741652,0.004567791,2021/1/29 17:29
348.1117,351.4,353.5999,347.7,113922,2.4,0.006876791,75570,1.97043179,0.016905158,0.009422063,2021/1/29 17:30
351.6099,343.5,351.6099,343.5,71175,-7.9,-0.022481503,-42747,-0.375230421,0.023078828,-0.023078828,2021/1/29 17:31
344,343.99,347.2399,343.6214,46017,0.49,0.001426492,-25158,-0.353466807,0.010534207,-2.91E-05,2021/1/29 17:32
345.4542,343.53,346,343.53,27732,-0.46,-0.001337248,-18285,-0.397353152,0.007180441,-0.005593767,2021/1/29 17:33
344.8899,345.71,346,343.4746,41511,2.18,0.00634588,13779,0.49686283,0.007351323,0.002387273,2021/1/29 17:34
344.6501,336.95,346.67,336.95,81565,-8.76,-0.025339157,40054,0.96490087,0.028116051,-0.022273293,2021/1/29 17:35
336.5,340.42,343,336,83040,3.47,0.010298264,1475,0.018083737,0.020774596,0.011633774,2021/1/29 17:36
340.11,333.0001,340.9999,333,87909,-7.4199,-0.02179631,4869,0.058634393,0.023500088,-0.020885671,2021/1/29 17:37
333,337.0176,338,326.7057,121281,4.0175,0.012064561,33372,0.379619834,0.033916807,0.012064861,2021/1/29 17:38
337.42,335.41,342.4399,334.0001,61254,-1.6076,-0.004770077,-60027,-0.494941499,0.025042609,-0.00596408,2021/1/29 17:39
336.27,339.7917,343,335.5,59631,4.3817,0.013063713,-1623,-0.026496229,0.022360693,0.010499687,2021/1/29 17:40
339.979,340.86,341,338.06,25233,1.0683,0.003143985,-34398,-0.576847613,0.00865236,0.002592765,2021/1/29 17:41
340.32,335.3323,340.75,335,42961,-5.5277,-0.016216922,17728,0.702572029,0.016869096,-0.014632694,2021/1/29 17:42
336.01,338.5309,339.97,335.13,53647,3.1986,0.009538598,10686,0.248737227,0.014433444,0.007517618,2021/1/29 17:43
338.4599,337.8328,339.4999,335,38162,-0.6981,-0.002062146,-15485,-0.28864615,0.013292435,-0.001852416,2021/1/29 17:44
337.84,329.01,339,329.01,64858,-8.8228,-0.026115877,26696,0.699544049,0.029570841,-0.02613719,2021/1/29 17:45
329,331.3784,336.23,328.02,72078,2.3684,0.007198565,7220,0.111320115,0.024953649,0.00722896,2021/1/29 17:46
331.9213,329.21,334.99,329.21,52195,-2.1684,-0.006543577,-19883,-0.275853936,0.017442296,-0.008181885,2021/1/29 17:47
329.01,324.0001,333.99,320.1,160470,-5.2099,-0.015825461,108275,2.074432417,0.042191914,-0.015217946,2021/1/29 17:48
325.3608,322.6457,325.3608,312.44,199648,-1.3544,-0.004180246,39178,0.244145323,0.039879,-0.008379936,2021/1/29 17:49
322.63,323.822,324.89,315.4166,85616,1.1763,0.003645795,-114032,-0.571165251,0.029361619,0.003694455,2021/1/29 17:50
323.87,327.4899,329.0199,320.01,81063,3.6679,0.011326902,-4553,-0.053179312,0.027823619,0.011178672,2021/1/29 17:51
327.4899,330.1371,330.9999,326.02,75719,2.6472,0.008083303,-5344,-0.065924034,0.01520627,0.008083303,2021/1/29 17:52
330,327.85,330.7499,325.0001,57928,-2.2871,-0.006927728,-17791,-0.234960842,0.017416401,-0.006512446,2021/1/29 17:53
328.3664,331.29,333.99,327.0001,93203,3.44,0.010492603,35275,0.608945588,0.021320421,0.008917493,2021/1/29 17:54
330.89,330,331.9799,328,25295,-1.29,-0.003893869,-67908,-0.728603157,0.012013342,-0.002686468,2021/1/29 17:55
329.99,328.28,330,327,46453,-1.72,-0.005212121,21158,0.836449891,0.009090909,-0.005181818,2021/1/29 17:56
326,330.35,332.9834,325.25,48694,2.07,0.006305593,2241,0.048242309,0.023557329,0.013250883,2021/1/29 17:57
331.9886,330.3,334.7399,328.34,54817,-0.05,-0.000151355,6123,0.125744445,0.019373089,-0.005111548,2021/1/29 17:58
330.9999,329.3264,331.9999,327.5901,28483,-0.9736,-0.002947623,-26334,-0.480398417,0.013350893,-0.005066606,2021/1/29 17:59
328.1182,329.8259,329.8929,328.1182,16482,0.4995,0.001516732,-12001,-0.421339044,0.005388879,0.005185433,2021/1/29 18:00
328.7949,331.2556,331.2556,328,44827,1.4297,0.004334711,28345,1.719754884,0.009870662,0.007460603,2021/1/29 18:01
330.3145,332.8496,336,328.2901,86541,1.594,0.004811994,41714,0.930555246,0.023274776,0.007653003,2021/1/29 18:02
334.9664,330.2213,335,329,53777,-2.6283,-0.007896359,-32764,-0.378595117,0.01802616,-0.014255988,2021/1/29 18:03
330.9641,329.1267,330.9641,328.02,54783,-1.0946,-0.003314747,1006,0.018706882,0.008915536,-0.005564147,2021/1/29 18:04
328.85,328.74,329.2899,325.1101,47815,-0.3867,-0.001174927,-6968,-0.127192742,0.012699669,-0.000334218,2021/1/29 18:05
328.99,329.06,329.8699,327.4154,22684,0.32,0.000973414,-25131,-0.525588205,0.007466387,0.000212934,2021/1/29 18:06
328.9328,329.8964,331,328.2379,39063,0.8364,0.002541786,16379,0.722050785,0.00839391,0.002928341,2021/1/29 18:07
329.99,330.0899,332,328.5301,41398,0.1935,0.000586548,2335,0.059775235,0.010518151,0.000302822,2021/1/29 18:08
330.4,328.1803,330.7999,327.53,28423,-1.9096,-0.005785091,-12975,-0.313420938,0.009906089,-0.006724532,2021/1/29 18:09
328.01,327.4999,328.7199,325,42892,-0.6804,-0.002073251,14469,0.509059564,0.011334928,-0.001554329,2021/1/29 18:10
327,328.5,328.6908,326.0364,23082,1.0001,0.003053741,-19810,-0.461857689,0.008105041,0.004580154,2021/1/29 18:11
327.76,329.5,329.5,327.3,20809,1,0.00304414,-2273,-0.098475002,0.006697108,0.005296804,2021/1/29 18:12
328.815,328.1668,329.67,327.98,25152,-1.3332,-0.004046131,4343,0.208707771,0.005128983,-0.001967223,2021/1/29 18:13
328.55,328,329.5,327.26,39669,-0.1668,-0.000508278,14517,0.577170802,0.006825797,-0.001675977,2021/1/29 18:14
328.909,327.57,328.909,327.3235,17093,-0.43,-0.001310976,-22576,-0.56910938,0.004833841,-0.004082317,2021/1/29 18:15
328.5,326.0672,328.98,325.5601,38008,-1.5028,-0.004587722,20915,1.223600304,0.010440211,-0.00742681,2021/1/29 18:16
326,327,327.57,326,17205,0.9328,0.00286076,-20803,-0.547332141,0.004814958,0.003066852,2021/1/29 18:17
327.6073,327,327.6599,326.01,21723,0,0,4518,0.262598082,0.005045566,-0.001857187,2021/1/29 18:18
326.8892,323.355,326.9999,322,72447,-3.645,-0.011146789,50724,2.335036597,0.015290214,-0.010807951,2021/1/29 18:19
322.22,319.9999,323.5,312.4701,157305,-3.3551,-0.010375903,84858,1.171311441,0.034110807,-0.006865829,2021/1/29 18:20
319.99,323.41,325,318.01,58066,3.4101,0.010656566,-99239,-0.630869966,0.021843757,0.010687503,2021/1/29 18:21
323.36,321.7692,324,321,40505,-1.6408,-0.005073436,-17561,-0.302431716,0.009276151,-0.004918834,2021/1/29 18:22
320.94,319.08,322,319.08,51281,-2.6892,-0.008357543,10776,0.266041229,0.009074828,-0.005780541,2021/1/29 18:23
319.69,319.71,321,316.0001,56496,0.63,0.001974426,5215,0.101694585,0.015669738,6.27E-05,2021/1/29 18:24
319.71,320.3779,322,318.45,43169,0.6679,0.002089081,-13327,-0.235892807,0.011103813,0.002089081,2021/1/29 18:25
320.3,320,321.83,319.33,42171,-0.3779,-0.001179545,-998,-0.023118441,0.007803285,-0.000936394,2021/1/29 18:26
320.01,316.7654,320.01,315,74258,-3.2346,-0.010108125,32087,0.760878329,0.01565625,-0.010139375,2021/1/29 18:27
316.2089,316.52,317.9999,315.0301,59437,-0.2454,-0.000774706,-14821,-0.199587923,0.009375393,0.000982115,2021/1/29 18:28
316.24,318.8,318.9984,316.09,39476,2.28,0.007203336,-19961,-0.335834581,0.009188677,0.008087957,2021/1/29 18:29
318.0145,315.64,318.8,313,75121,-3.16,-0.009912171,35645,0.902953693,0.018193225,-0.007448243,2021/1/29 18:30
315.7815,310.0001,315.9999,308,127649,-5.6399,-0.017868141,52528,0.699245218,0.025345013,-0.018316436,2021/1/29 18:31
311.6,306.41,312.5,306.14,92055,-3.5901,-0.011580964,-35594,-0.278842764,0.020516122,-0.01674193,2021/1/29 18:32
306.23,290,308.2552,282.0101,406953,-16.41,-0.053555693,314898,3.420759329,0.085653536,-0.052968245,2021/1/29 18:33
289.6346,298.5972,300,287.14,175852,8.5972,0.029645517,-231101,-0.567881303,0.044344828,0.030905517,2021/1/29 18:34
298.155,276.0001,298.7556,275.8249,188191,-22.5971,-0.075677535,12339,0.070166959,0.076794759,-0.07419661,2021/1/29 18:35
277.9726,292.4801,294.67,276.3,162467,16.48,0.059710123,-25724,-0.136690915,0.066557947,0.052563387,2021/1/29 18:36
294.5723,299,300,292.5301,133668,6.5199,0.022291773,-28799,-0.177260613,0.025539857,0.015138466,2021/1/29 18:37
299.9327,310.02,312.9889,298.6731,142330,11.02,0.036856187,8662,0.064802346,0.04787893,0.033736789,2021/1/29 18:38
310,306.7818,312.3599,305,82699,-3.2382,-0.010445133,-59631,-0.418962973,0.023740081,-0.010380621,2021/1/29 18:39
306,303.97,306.01,295,93020,-2.8118,-0.009165472,10321,0.124801993,0.0358887,-0.006617081,2021/1/29 18:40
302.99,302.2091,306,301.3322,47390,-1.7609,-0.005793006,-45630,-0.490539669,0.015356121,-0.002569004,2021/1/29 18:41
302.9525,304.8899,305.42,302.1101,35716,2.6808,0.008870679,-11674,-0.24633889,0.010952351,0.006410793,2021/1/29 18:42
303.54,301.18,305,298,89532,-3.7099,-0.012167999,53816,1.506775675,0.022959108,-0.007740499,2021/1/29 18:43
300.02,295.05,301.1599,295,80064,-6.13,-0.020353277,-9468,-0.105749899,0.020452553,-0.01650176,2021/1/29 18:44
295.06,299.963,300,290.89,90813,4.913,0.016651415,10749,0.134255096,0.030876123,0.016617522,2021/1/29 18:45
297.15,293.2297,299.5,293.0001,53288,-6.7333,-0.022447102,-37525,-0.413211765,0.021669006,-0.013069279,2021/1/29 18:46
295,293.95,296.9999,292.0101,48761,0.7203,0.002456436,-4527,-0.08495346,0.017016694,-0.003580811,2021/1/29 18:47
294.49,286.2672,294.49,283.0135,130148,-7.6828,-0.026136418,81387,1.669100306,0.039042354,-0.027973465,2021/1/29 18:48
286.2678,286.0748,290,283.2644,97357,-0.1924,-0.000672099,-32791,-0.251951624,0.023529067,-0.000674195,2021/1/29 18:49
285.4501,276,286.4486,276,120907,-10.0748,-0.035217363,23550,0.241893238,0.036524014,-0.033033668,2021/1/29 18:50
276.07,279.48,281.55,265.4801,278302,3.48,0.012608696,157395,1.30178567,0.058224275,0.012355072,2021/1/29 18:51
279.0001,288.01,289.5227,277.0001,125915,8.53,0.030520968,-152387,-0.547559845,0.044806784,0.032238085,2021/1/29 18:52
287.4861,286.5,288.9,285.0001,74314,-1.51,-0.005242874,-51601,-0.409808204,0.013540849,-0.003423839,2021/1/29 18:53
286.5,287.0001,289,285.75,57177,0.5001,0.00174555,-17137,-0.230602578,0.011343805,0.00174555,2021/1/29 18:54
286.9057,284.8884,286.9999,280.15,78453,-2.1117,-0.007357837,21276,0.372107666,0.023867239,-0.007028917,2021/1/29 18:55
284.5,283.8884,284.8532,281.19,54652,-1,-0.003510146,-23801,-0.303379093,0.012858368,-0.002146806,2021/1/29 18:56
283.8886,280.68,284,277,81402,-3.2084,-0.011301624,26750,0.489460587,0.024657577,-0.011302329,2021/1/29 18:57
280,279.8924,282,278.1001,82473,-0.7876,-0.002806042,1071,0.013156925,0.013894471,-0.000383355,2021/1/29 18:58
279.7799,276.1098,279.7799,272.06,98582,-3.7826,-0.013514479,16109,0.19532453,0.027581671,-0.013112539,2021/1/29 18:59
275.95,283.75,284,274.2701,104722,7.6402,0.027670876,6140,0.062283175,0.035239242,0.028249631,2021/1/29 19:00
283.2227,293.7192,295,281.26,136157,9.9692,0.035133744,31435,0.300175703,0.048422907,0.03699207,2021/1/29 19:01
293.5,292.29,293.6299,285,87401,-1.4292,-0.004865872,-48756,-0.358086621,0.029381464,-0.004119581,2021/1/29 19:02
292.7729,290,296,290,102377,-2.29,-0.007834685,14976,0.171348154,0.020527558,-0.009486811,2021/1/29 19:03
290,294.53,294.5399,286.0001,71055,4.53,0.01562069,-31322,-0.305947625,0.029447586,0.01562069,2021/1/29 19:04
291.6599,294.499,294.53,290.3022,55250,-0.031,-0.000105252,-15805,-0.222433326,0.014354395,0.009639426,2021/1/29 19:05
294.51,288.217,294.68,287.72,65585,-6.282,-0.021331142,10335,0.187058824,0.023633357,-0.021368494,2021/1/29 19:06
288.29,288.5431,291.41,285.09,50983,0.3261,0.001131439,-14602,-0.222642372,0.021927922,0.000878158,2021/1/29 19:07
288.2183,282.5001,288.2183,281,57945,-6.043,-0.020943145,6962,0.136555322,0.025016367,-0.01981749,2021/1/29 19:08
283.515,286.4039,286.8399,281,55197,3.9038,0.013818756,-2748,-0.047424282,0.020672205,0.010226191,2021/1/29 19:09
285.2471,284.05,286,283.0001,38052,-2.3539,-0.008218813,-17145,-0.310614707,0.010474369,-0.004179762,2021/1/29 19:10
283.8055,280.2087,283.95,276.01,106199,-3.8413,-0.013523323,68147,1.790891412,0.027952825,-0.012662559,2021/1/29 19:11
280.6063,277.95,281.6299,277,57688,-2.2587,-0.008060778,-48511,-0.456793378,0.016523042,-0.00947972,2021/1/29 19:12
277.5488,277.6,277.9999,273,159612,-0.35,-0.001259219,101924,1.766814589,0.017988487,0.000184206,2021/1/29 19:13
276.6,275.907,278.178,274.5,119889,-1.693,-0.006098703,-39723,-0.248872265,0.01324928,-0.002496398,2021/1/29 19:14
276,261.1,276.04,261.0901,216501,-14.807,-0.053666634,96612,0.805845407,0.054184562,-0.054003704,2021/1/29 19:15
261.6132,257.1401,268.57,256.67,200999,-3.9599,-0.01516622,-15502,-0.071602441,0.045576408,-0.01713175,2021/1/29 19:16
257.1401,258.34,267.995,256.66,184207,1.1999,0.004666328,-16792,-0.083542704,0.044081028,0.004666328,2021/1/29 19:17
258.3401,258.2946,265,256.1501,134138,-0.0454,-0.000175737,-50069,-0.271808346,0.034256793,-0.000176124,2021/1/29 19:18
259.29,265,265,258.4749,102901,6.7054,0.025960279,-31237,-0.232872117,0.025262239,0.02210654,2021/1/29 19:19
264.1108,266.12,272.8499,263.2906,121636,1.12,0.004226415,18735,0.182068201,0.03607283,0.007581887,2021/1/29 19:20
266.27,256.99,266.27,252.01,164960,-9.13,-0.034307831,43324,0.356177447,0.053584849,-0.034871487,2021/1/29 19:21
256.9899,263.6068,263.7999,255.06,112583,6.6168,0.025747305,-52377,-0.317513337,0.034008716,0.025747694,2021/1/29 19:22
261.5527,258.98,264.6,256.42,76838,-4.6268,-0.017551899,-35745,-0.31749909,0.031031066,-0.009759612,2021/1/29 19:23
259.33,260.73,264.6,257.3201,83558,1.75,0.006757279,6720,0.087456727,0.028109893,0.005405823,2021/1/29 19:24
261.24,263.5499,264.5,258,82024,2.8199,0.010815403,-1534,-0.018358505,0.024930004,0.008859356,2021/1/29 19:25
263,264.8152,269.9899,261.3404,125778,1.2653,0.004800988,43754,0.53342924,0.032819212,0.0068875,2021/1/29 19:26
263.2184,263,267,260.257,77539,-1.8152,-0.006854591,-48239,-0.383524941,0.02546304,-0.000824726,2021/1/29 19:27
262.95,256.6399,264.9999,252,183188,-6.3601,-0.02418289,105649,1.362527244,0.049429278,-0.023992776,2021/1/29 19:28
254.5401,255.494,259.99,253.9274,52126,-1.1459,-0.004465011,-131062,-0.715450794,0.023622983,0.003716881,2021/1/29 19:29
256.6191,255.02,259.34,255,66816,-0.474,-0.001855229,14690,0.281817135,0.0169867,-0.006258855,2021/1/29 19:30
255.25,251.2601,255.8957,251,109366,-3.7599,-0.01474355,42550,0.636823515,0.019197318,-0.01564544,2021/1/29 19:31
253.7499,251.91,254.9988,251.2101,63106,0.6499,0.002586563,-46260,-0.422983377,0.015078797,-0.007322691,2021/1/29 19:32
252.0001,259.4045,263,250,342273,7.4945,0.029750705,279167,4.423779038,0.051605732,0.029393037,2021/1/29 19:33
260.55,268.1901,269.9299,255.01,131429,8.7856,0.033868341,-210844,-0.616011196,0.057515964,0.029452457,2021/1/29 19:34
268.846,278.98,278.98,263.6214,162514,10.7899,0.040232283,31085,0.236515533,0.057267587,0.03778663,2021/1/29 19:35
278.68,272.53,286.35,272.2601,185640,-6.45,-0.023119937,23126,0.142301586,0.050505054,-0.022044591,2021/1/29 19:36
274.9999,285.36,286,272.4522,163872,12.83,0.047077386,-21768,-0.117259211,0.049711224,0.038014531,2021/1/29 19:37
285.6692,279.8244,286.3499,274.87,111891,-5.5356,-0.019398654,-51981,-0.317204892,0.040229535,-0.020482198,2021/1/29 19:38
278.3701,280,285,278.37,77879,0.1756,0.000627536,-34012,-0.303974404,0.023693431,0.005824724,2021/1/29 19:39
280.41,277.78,283,275,76711,-2.22,-0.007928571,-1168,-0.014997625,0.028571429,-0.009392857,2021/1/29 19:40
276.895,281.5,286.9899,275.6001,127376,3.72,0.013391893,50665,0.660465904,0.041002952,0.016577867,2021/1/29 19:41
281.45,285.5601,286,280.22,68648,4.0601,0.014423091,-58728,-0.461060168,0.02053286,0.01460071,2021/1/29 19:42
286,282.3505,287,282,64581,-3.2096,-0.011239665,-4067,-0.059244261,0.017509449,-0.012780147,2021/1/29 19:43
282.765,280,284,277,79887,-2.3505,-0.008324759,15306,0.237004692,0.024791881,-0.009792793,2021/1/29 19:44
280.9999,285.9999,294,280.26,158862,5.9999,0.021428214,78975,0.988583875,0.049071429,0.017857143,2021/1/29 19:45
286,294,294,285.76,118575,8.0001,0.027972387,-40287,-0.253597462,0.028811199,0.027972038,2021/1/29 19:46
294,297,299,290,136892,3,0.010204082,18317,0.15447607,0.030612245,0.010204082,2021/1/29 19:47
298,306,306.95,296,204644,9,0.03030303,67752,0.49493031,0.036868687,0.026936027,2021/1/29 19:48
305.2101,296.8299,306.9099,292.2601,188275,-9.1701,-0.029967647,-16369,-0.079987686,0.047875163,-0.027386275,2021/1/29 19:49
295.0001,299.4454,299.95,295.0001,90182,2.6155,0.008811444,-98093,-0.521009162,0.016675881,0.014975917,2021/1/29 19:50
299.4699,293.34,301,291,124656,-6.1054,-0.020389026,34474,0.382271407,0.03339507,-0.020470844,2021/1/29 19:51
293.4753,294.5909,296.9999,293,47633,1.2509,0.004264335,-77023,-0.617884418,0.013635713,0.003803095,2021/1/29 19:52
292.95,291.85,295.99,291.1,67113,-2.7409,-0.009304089,19480,0.408960175,0.016599291,-0.003733992,2021/1/29 19:53
291.845,283.8,292.6999,282,156619,-8.05,-0.027582662,89506,1.333661139,0.036662327,-0.02756553,2021/1/29 19:54
284.17,283.2181,289.5999,281.5,89696,-0.5819,-0.002050388,-66923,-0.427298093,0.028540874,-0.003354123,2021/1/29 19:55
284.9699,283.2001,284.97,283,33747,-0.018,-6.36E-05,-55949,-0.623762487,0.00695577,-0.006248894,2021/1/29 19:56
283.3884,280.521,285.1,277.5,113442,-2.6791,-0.009460096,79695,2.361543248,0.026836149,-0.010124996,2021/1/29 19:57
281.3134,284,286.5,280.3301,58908,3.479,0.012401924,-54534,-0.480721426,0.021994432,0.00957718,2021/1/29 19:58
284.5,283.5608,285.99,282.68,50455,-0.4392,-0.001546479,-8453,-0.143494941,0.01165493,-0.003307042,2021/1/29 19:59
284.79,288.295,289,283.81,74103,4.7342,0.016695538,23648,0.468694877,0.018302953,0.012360665,2021/1/29 20:00
287.7469,295.2208,296.9999,287.7469,117594,6.9258,0.024023309,43491,0.586899316,0.032095597,0.025924487,2021/1/29 20:01
295.597,289.5001,296.7462,289.5,80291,-5.7207,-0.0193777,-37303,-0.317218566,0.024545019,-0.020652,2021/1/29 20:02
289.99,291.6931,292.81,288,58347,2.193,0.007575127,-21944,-0.27330585,0.016614847,0.0058829,2021/1/29 20:03
293,288.4699,293.2,285.01,73295,-3.2232,-0.01104997,14948,0.256191407,0.028077455,-0.015530364,2021/1/29 20:04
286.9044,291.98,293,286.1617,54220,3.5101,0.012167994,-19075,-0.260249676,0.02370542,0.017594903,2021/1/29 20:05
290.1201,293.6,296,290.1201,83369,1.62,0.005548325,29149,0.537606049,0.020138023,0.011918282,2021/1/29 20:06
